raw,clean,labels
@MemeComicIndo Gw 2hari abis disuntik sinovac malah positif covid. apes bgt. Ape gw kebagian vaksin kw kali yah?hasil oploson biofarma,gue hari habis suntik sinovac bahkan positif covid sial banget apa gue bagi vaksin kau kali ya hasil oploson biofarma,0
"maka akan besar potensi vaksin efektif melawan infeksi Covid-19. Terdapat beberapa vaksin di luar negeri, efektivitasnya tidak begitu baik terhadap mutasi-mutasi virus yang ada. Maka dengan adanya pengembangan vaksin di Indonesia, suplai vaksin akan dijamin",maka akan besar potensi vaksin efektif lawan infeksi covid dapat beberapa vaksin di luar negeri efektivitas tidak begitu baik hadap mutasi mutasi virus yang ada maka dengan ada kembang vaksin di indonesia suplai vaksin akan jamin,0
"vaksin Coronavac, vaksin jadi buatan Sinovac asal Tiongkok, vaksin COVID-19, vaksin produksi Bio Farma dengan bahan baku dari Sinovac, vaksin AstraZeneca asal Inggris, vaksin Moderna dan Pfizer asal Amerika Serikat.

#IndonesiaSehatIndonesiaHebat",vaksin coronavac vaksin jadi buat sinovac asal tiongkok vaksin covid vaksin produksi bio farma dengan bahan baku dari sinovac vaksin astrazeneca asal inggris vaksin moderna dan pfizer asal amerika serikat,1
"@puppyurr what's available now is the best vaccine, kalau kamu punya opsi pfizer mending sih menurutku. but semuanya sama sama works on covid, kok. pokoknya sebelum vaksin prepare buat side effectnya ajaa dan setelah vaksin tetep jaga kesehatan + keep prokes 🥰",what available now is the best vaccine kalau kamu punya opsi pfizer lebih baik sih turut but semua sama sama works on covid kok pokok belum vaksin siap buat side effectnya saja dan telah vaksin tetap jaga sehat keep prokes,1
"@okezonenews Kalau Negara kaya hanya mementingkan rakyat mareka maka Pandemi berikut nya akan muncul dari Negara2 miskin, jadi harusnya Negara kaya memberikan Vaksin gratis ke negara miskin agar seluruh dunia terbebas dari covid19 @WHOIndonesia @WHO",kalau negara kayak hanya penting rakyat mareka maka pandemi ikut nya akan muncul dari negara miskin jadi harus negara kayak beri vaksin gratis ke negara miskin agar seluruh dunia bebas dari covid,1
"Dah 3 bulan pasca Covid. 

Dokter bilang boleh Vaksin.

Nunggu Pfizer aje dah.. siapa taukan akhir taun ada rejeki keluar negeri 🙃

Italy 🇮🇹",deh bulan pasca covid dokter bilang boleh vaksin tunggu pfizer saja deh siapa tau akhir tahun ada rezeki keluar negeri italy,1
"Nah terkait hal itu sebenarnya vaksin gratis masih tetap ada dan memang antri nya luar biasa. Cuman yang cukup disayangkan adalah penggiat konspirasi covid bisnis dengan adanya vaksin berbayar seakan-akan semakin menjadi merasa benar

Mohon koreksi ya kalo ada kesalahan",nah kait hal itu benar vaksin gratis masih tetap ada dan memang antri nya luar biasa hanya yang cukup sayang adalah giat konspirasi covid bisnis dengan ada vaksin bayar akan akan makin jadi rasa benar mohon koreksi iya jika ada salah,0
"@detikcom Dulu waktu Belum zaman Delta tenaga kesehatan di vaksin 2 kali......muncul Delta .tenaga kesehatan banyak yg meninggal .kemudian di suntik booster moderna .....ehhh sekarang ga denger tenaga kesehatan yg meninggal karena covid
Berbayar jg ga masalah drpd kena biaya nya bih besae",dulu waktu belum zaman delta tenaga sehat di vaksin kali muncul delta tenaga sehat banyak yang tinggal kemudian di suntik booster moderna eh sekarang enggak dengar tenaga sehat yang tinggal karena covid bayar juga enggak masalah daripada kena biaya nya bih besae,1
"AstraZeneca, Sinovac Biotech, Wuhan Institute of Biological Products/Sinopharm, Beijing Institute of Biological Products/Sinopharm, Moderna/NIAID dan BioNTech/Fosun Pharma/Pfizer. Sedangkan 142 calon vaksin pada tahap praklinik. 

Menurut sejarah, Vaksin covid 19 pertama kali di",astrazeneca sinovac biotech wuhan institute of biological products sinopharm beijing institute of biological products sinopharm moderna niaid dan biontech fosun pharma pfizer sedang calon vaksin pada tahap praklinik turut sejarah vaksin covid pertama kali di,1
"Jangan menutup mata, ledakan kluster covid juga bisa ditimbulkan dari antrian panjang vaksin gratis. Kalo orang takut tertular covid saat pelaksanaan vaksin gratis solusinya bukan jualan vaksin dengan margin profit segitu besarnya.",jangan tutup mata ledak kluster covid juga bisa timbul dari antri panjang vaksin gratis jika orang takut tular covid saat laksana vaksin gratis solusi bukan jual vaksin dengan margin profit segitu besar,0
dulu sinovac pas di jakarta gara2 pas ke EU mereka gak ada sinovac di covid certificatenya jd vaksin lah johnson. eh januari disuruh booster dan disaranin jangan johnson lg harus pilih pfizer plus entar 4 bulan lg pfizer lg. sudah ini jadi superhuman lama2,dulu sinovac pas di jakarta gara pas ke eu mereka enggak ada sinovac di covid certificatenya jadi vaksin lah johnson eh januari suruh booster dan disaranin jangan johnson lagi harus pilih pfizer plus entar bulan lagi pfizer lagi sudah ini jadi superhuman lama,1
"Menanggapi tingginya temuan KIPI di Sulawesi Utara itu, Juru Bicara Vaksinasi Covid-19 @KemenkesRI , Siti Nadia Tarmizi, mengatakan bahwa pemerintah akan tetap menjalankan penyuntikan vaksin AstraZeneca. Menurutnya, temuan KIPI tersebut masih terbilang normal.",tanggap tinggi temu kipi di sulawesi utara itu juru bicara vaksinasi covid siti nadia tarmizi kata bahwa perintah akan tetap jalan sunti vaksin astrazeneca turut temu kipi sebut masih bilang normal,1
"Keberkesanan mengurangkan risiko kematian dalam kalangan pesakit COVID-19: 

AstraZeneca 96% (92% -98%) 
Pfizer 93% (92% - 94%) 
Sinovac 84% (83% - 85%)

Sumber: Kajian Menilai Keberkesanan Vaksin-vaksin COVID-19 di bawah PICK (RECoVam) 

Jumlah populasi kajian 1,261,270",kesan kurang risiko mati dalam kalang sakit covid astrazeneca pfizer sinovac sumber kaji nilai kesan vaksin vaksin covid di bawah pick recovam jumlah populasi kaji,1
"@nila_mrt Kalo kpk berani, sita hartanya buat negara dan beliin deh vaksin covid19 dan cicil bayar utang luar negeri RI yg udah 6000 trilyun",jika kpk berani sita harta buat negara dan beli deh vaksin covid dan cicil bayar utang luar negeri ri yang sudah trilyun,0
"@__Sridiana_3va @Istiqom99644171 @Jajang10388723 Baru katanya 😁 
Jk benar efektif sebaiknya pemerintah segera lakukan vaksinasi bg yg blm  vaksinasi  agar 100% rakyat Indonesia vaksinasi 👍👍👍
Itu kl pemerintah mau Indonesia bebas covid-19 😁",baru kata jika benar efektif baik perintah segera laku vaksinasi bang yang belum vaksinasi agar rakyat indonesia vaksinasi itu kalau perintah mau indonesia bebas covid,1
"menghadapi virus korona dari luar maupun dalam. Contoh perlindungan dari dalam yang bisa kita lakukan adalah dengan vaksinasi. Beberapa jenis vaksinasi yang tersebar di Indonesia contohnya adalah Astra Zeneca dari Inggris, Sinovac dari Tiongkok, Pfizer Amerika Serikat,...",hadap virus korona dari luar maupun dalam contoh lindung dari dalam yang bisa kita laku adalah dengan vaksinasi beberapa jenis vaksinasi yang sebar di indonesia contoh adalah astra zeneca dari inggris sinovac dari tiongkok pfizer amerika serikat,1
"@tonangardyanto Tanya dok...
1. Apakah ada pengaruhnya jumlah titer antibody (setelah 2 kali vaksinasi sinovac) jika terkena covid?

2. Brp lama antibody dpt bertahan dlm tubuh sesorg yg sdh 2 kali vaksinasi sinovac?

Trims.",tanya dok apakah ada pengaruh jumlah titer antibody telah kali vaksinasi sinovac jika kena covid berapa lama antibody dapat tahan dalam tubuh sesorg yang sudah kali vaksinasi sinovac terima kasih,1
@Ronnie_Rusli Kenapa habis vaksin 2x ngak dicek titer antibodi terhadap virus corona?.  Bukankah keberadaan antibodi menunjukkan seberapa tahan terhadap virus lapangan..adakah info  yg divaksin produk pfizer maupun moderna jebol juga?,kenapa habis vaksin enggak cek titer antibodi hadap virus corona bukankah ada antibodi tunjuk berapa tahan hadap virus lapang ada informasi yang vaksin produk pfizer maupun moderna jebol juga,1
Cancel la nak amek vaksin covid kalo dapat sinovac jer.. jadi anti vaksin la aku gini.. #zebarkan!,batal lah mau amek vaksin covid jika dapat sinovac jer jadi anti vaksin lah saya begini,0
tadi borak dgn safety officer dia ckp vaksin pfizer &amp; sinovac tu pakai sel covid yg mati pastu AZ pakai sel covid yg aktif sbb tu side effect AZ lagi terok sbb mmg covid yg aktif mai masuk dlm badan.,tadi borak dengan safety officer dia cukup vaksin pfizer amp sinovac itu pakai sel covid yang mati pastu az pakai sel covid yang aktif sebab itu side effect az lagi terok sebab memang covid yang aktif mau masuk dalam badan,1
"@CaesarioSD Anjer yg begini2 ni ga ngerti lagi sih tp serius ada. Tetangga gue minggu lalu ga ada gr2 covid, hari ini gue share info vaksin gratis ke tetangga lain bs2nya ada yg blg ga minat, pdhl udh ada bukti depan mata yg jd korban 😑",anjer yang begini ini enggak erti lagi sih tapi serius ada tetangga aku minggu lalu enggak ada gara covid hari ini aku share informasi vaksin gratis ke tetangga lain bisa nya ada yang bilang enggak minat padahal sudah ada bukti depan mata yang jadi korban,0
"lebih dari satu tahun sudah mulai berkurang angka presentasi penyebaran covid-19. Kemenkes Indonesia telah menetapkan bahwa ada 7 vaksin yang dapat digunakan di Indonesia yaitu Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, Novavax, dan merah putih.",lebih dari satu tahun sudah mulai kurang angka presentasi sebar covid kemenkes indonesia telah tetap bahwa ada vaksin yang dapat guna di indonesia yaitu sinovac astrazeneca sinopharm moderna pfizer novavax dan merah putih,1
"@MADDAllII @AfiqHasni2 Hari selasa hari tu ayah ambik booster dose sinovac. Rabu dia demam. Ingatkan effect vaksin, rupanya covid",hari selasa hari itu ayah ambik booster dose sinovac rabu dia demam ingat effect vaksin rupa covid,1
"@__MV_llestari__ @Shuroo_ Vaksin Sinovac sudah melalui uji klinis dan dinyatakan lolos. Gak mungkin pemerintah aka pak @jokowi  punya niat mencelakakan rakyatnya. Demikian besar biaya dan upaya yg digelontorkan pemerintah agar kita semua sehat dan terbebas dari Covid19.
Bersama pak RW saya siap divaksin.",vaksin sinovac sudah lalu uji klinis dan nyata lolos enggak mungkin perintah kenal juga bagai pak punya niat celaka rakyat demikian besar biaya dan upaya yang gelontor perintah agar kita semua sehat dan bebas dari covid sama pak rw saya siap vaksin,1
"@HumasSerengan1 Tindakan vaksinasi hampir pasti, namun tetap efektif terhadap varian baru virus corona B.1.1.7. Varian baru ini juga tetap akan terdeteksi menggunakan uji PCR.
#TetapDisiplin5M
Covid Belum Berakhir
#polisidatangmasyarakatsenang 
@Polresta_Solo
tenang",tindak vaksinasi hampir pasti namun tetap efektif hadap varian baru virus corona varian baru ini juga tetap akan deteksi guna uji pcr covid belum akhir tenang,1
"@pengesanpenipu @malaysia_covid Tp takde bunyi bila sampai lgi bang vaksin jenis tu, pfizer je katanya akan sampai dlm masa terdekat",tapi takde bunyi bila sampai lagi mas vaksin jenis itu pfizer je kata akan sampai dalam masa dekat,1
"[2/3] Kajian mendapati perlindungan yang terbaik terhadap #COVID19 hanya boleh didapati antara hari ke-7 hingga 14 selepas menerima suntikan kedua untuk vaksin Pfizer, AZ &amp; Sinovac manakala vaksin J&amp;J &amp; CanSino akan memberikan perlindungan penuh antara hari ke-15 hingga 28.",kaji dapat lindung yang baik hadap hanya boleh dapat antara hari ke hingga lepas terima sunti dua untuk vaksin pfizer az amp sinovac manakala vaksin amp amp cansino akan beri lindung penuh antara hari ke hingga,1
"Setelah 3 bulan covid-19, langsung vaksin pertama moderna 😬 mulai pegel dan pusing..",telah bulan covid langsung vaksin pertama moderna mulai gel dan pusing,0
"Aku amatin.
Org yg vaksin sinovac-sinovac, dan belum pernah covid lalu di booster pfizer/astrazeneca.. kipi nya berat jg ya",saya amatin orang yang vaksin sinovac sinovac dan belum pernah covid lalu di booster pfizer astrazeneca kipi nya berat juga iya,0
"@undipmenfess Oh iya perbedaannya lg itu, kalau AZ diracik dr bahan2 kimia gitu kayanya cmiiw. Tp kalau sinovac diambil dr sel covid yg udh mati. Sebenernya terserah kamu sih mau milih yg mana, menurutku tergantung kesediaan vaksin aja didaerah kamu adanya yg mana, yg penting cepet vaksin",oh iya beda lagi itu kalau az racik dari bahan kimia begitu kayak correct me if i m wrong tapi kalau sinovac ambil dari sel covid yang sudah mati benar serah kamu sih mau pilih yang mana turut gantung sedia vaksin saja daerah kamu ada yang mana yang penting cepat vaksin,1
"Yg orang fesbuk duk kata vaksin ni cucuk masuk covid jgk bakpe kita nk cucuk nyakit plk?

Vaksin ni bahan2 dia ialah virus yg telah dilemahkan atau dimatikan. Campur dgn bahan lain utk stabilkan kandungan dia biar bila masuk badan, lebih efektif. Konsep sistem imunisasi badan",yang orang fesbuk duk kata vaksin ini cucuk masuk covid juga bakpe kita nk cucuk nyakit plk vaksin ini bahan dia ialah virus yang telah lemah atau mati campur dengan bahan lain untuk stabil kandung dia supaya bila masuk badan lebih efektif konsep sistem imunisasi badan,1
"@Ibra_brahmana @Dennysiregar7 @prastow Memang gratis, tp liat urgensi dari kondisi pandemi skrg. dngn kerjasama vaksin hanya ke sinovac, AZ, Pfizer, Moderna kelancaran suplai dan kebutuhannya gk sebanding.. kondisi saat ini urgent masy segera dpt perlindungan covid dr vaksin sblm pd kena covidnya sendiri..",memang gratis tapi lihat urgensi dari kondisi pandemi sekarang dengan kerjasama vaksin hanya ke sinovac az pfizer moderna lancar suplai dan butuh enggak banding kondisi saat ini urgent masyarakat segera dapat lindung covid dari vaksin belum pada kena covidnya sendiri,1
"Juni dosis 1 AstraZeneca , Juli positif covid , jadwal dosis 2 besok , kira-kira boleh vaksin atau suruh nunggu sebulan lagi ya? Ada yg pengalaman?",juni dosis astrazeneca juli positif covid jadwal dosis besok kira kira boleh vaksin atau suruh tunggu bulan lagi iya ada yang alam,1
"Dirawat dengan Mudah dirumah dan dapat diratifikasi

5. Ini Point terpenting Vaksin Covid-19 saat ini , Astrazeneca ,J&amp;J , Pfizer dan Moderna saat ini Sudah Usang Semuanya tidak Lagi mencangkup Varian² Baru.

Beberapa Pasien Gagal Pada Vaksin ini 😥😥",rawat dengan mudah rumah dan dapat ratifikasi ini point penting vaksin covid saat ini astrazeneca amp pfizer dan moderna saat ini sudah usang semua tidak lagi cangkup varian baru beberapa pasien gagal pada vaksin ini,1
"istilah ijon. Indonesia meng-ijon vaksin covid 19  dari  China  melalui  tiga perusahaan,  yakni  Cansino,  G42/Sinopharm  dan SinoVac. Konon, vaksin dari ketiga perusahaan ini sudah melakukan tes tahap tiga di berbagai negara. Presiden  Joko  Widodo  dalam  pidatonya  di  sidang",istilah ijon indonesia meng ijon vaksin covid dari china lalu tiga usaha yakni cansino sinopharm dan sinovac konon vaksin dari tiga usaha ini sudah laku tes tahap tiga di bagai negara presiden joko widodo dalam pidato di sidang,1
@taofan_pratama @nu_online @Kemenag_RI @MUIPusat @nahdlatululama Allahualam... Blm ada yg sahih bahwa negara Arab saudi menggunakan vaksin AstraZeneca. Cuma yg kita persoalkan: kalau seseorang Muslim itu tdk menderita penyakit Covid-19 apa wajar menerima suntikan vaksin yg mengandungi elemen Haram?..,allahualam belum ada yang sahih bahwa negara arab saudi guna vaksin astrazeneca cuma yang kita soal kalau orang muslim itu tidak derita sakit covid apa wajar terima sunti vaksin yang kandung elemen haram,0
@Kota_Tangerang Vaksin susah terus konsekuensinya RS penuh. Pemerintah harus bayar tagihan perawatan covid plus resiko nakes sakit.  Tetangga Tangsel tuh kalau susah vaksin trus kalau banyak yg positif kan nyusahin warga tangerang juga. Satu propinsi aja pelit gini..,vaksin susah terus konsekuensi rs penuh perintah harus bayar tagih awat covid plus resiko tenaga sehat sakit tetangga tangsel itu kalau susah vaksin terus kalau banyak yang positif kan susah warga tangerang juga satu propinsi saja pelit begini,0
"Dapat diakui, langkah yang diambil pemerintah cukup diplomatis, yaitu mengambil kebijakan double track dalam penanganan pandemi Covid-19 ini khususnya dalam pengembangan vaksin. Ada yang dari luar negeri seperti Sinovac, Sinopharm, CanSino.",dapat aku langkah yang ambil perintah cukup diplomatis yaitu ambil bijak double track dalam tangan pandemi covid ini khusus dalam kembang vaksin ada yang dari luar negeri seperti sinovac sinopharm cansino,1
"Jadiii tadinya ditawarin di perusahaan tempat kakak ipar kerja, nah di situ ada 2 tawaran vaksin Covid-19 
di antaranya Sinovac, AstraZeneca, dan aku pilih AZ karena kan manfaatnya  sama saja yaa untuk bangun antibodi  #VaksinKokPilahPilih",jadi tadi ditawarin di usaha tempat kakak ipar kerja nah di situ ada tawar vaksin covid di antara sinovac astrazeneca dan saya pilih az karena kan manfaat sama saja ya untuk bangun antibodi,1
@rudeski83 @dind1nan4 kepentingan umum dan melindungi rakyat dari virus corona. toh vaksin juga gratis kan? karena pengadaannya dibayarkan oleh kas negara. jadi rakyat ngga rugi ketika hendak di vaksin,penting umum dan lindung rakyat dari virus corona toh vaksin juga gratis kan karena ada bayar oleh kas negara jadi rakyat enggak rugi ketika hendak di vaksin,1
